id,n_clusters,idA,idB,rpd:davies_bouldin,rpd:dunn_index,rpd:calinski_harabasz,rpd:silhouette,rpdBin:davies_bouldin,rpdBin:dunn_index,rpdBin:calinski_harabasz,rpdBin:silhouette,best:silhouette,best:calinski_harabasz,best:dunn_index,best:davies_bouldin
403GPY64NTV1PH9M9RGT-C9494RTWJHTF542RDCKT,5,403GPY64NTV1PH9M9RGT,C9494RTWJHTF542RDCKT,13.072657575588153,22.759387306977263,40.59137621834306,10.192496240677585,13,23,41,10,B,B,B,B
403GPY64NTV1PH9M9RGT-C9494RTWJHTF542RDCKT,5,403GPY64NTV1PH9M9RGT,C9494RTWJHTF542RDCKT,13.072657575588153,22.759387306977263,40.59137621834306,10.192496240677585,13,23,41,10,B,B,B,B
40KRY3Z1AYQQXZCZXEZK-HWTCANTC8JC5GSNT59YS,2,40KRY3Z1AYQQXZCZXEZK,HWTCANTC8JC5GSNT59YS,21.148843126828723,23.1104835097496,49.13722471879871,22.83684319413198,21,23,49,23,B,B,B,B
40XGEZJBB7THHX5BB0YJ-5TFYXP1SADS2RFCDHAQ2,5,40XGEZJBB7THHX5BB0YJ,5TFYXP1SADS2RFCDHAQ2,29.46486903307844,26.780520900094437,48.97842056205624,1.995047661023007,29,27,49,2,A,A,A,A
40XGEZJBB7THHX5BB0YJ-63BP8J8XJF49N8BBY63G,5,40XGEZJBB7THHX5BB0YJ,63BP8J8XJF49N8BBY63G,17.425118454791086,8.391773396080257,61.282523486788506,6.630861157056285,17,8,61,7,A,A,A,A
41EVSFCSAKNSHF550D68-YP81Y9YJXTHVDT1AQWNV,2,41EVSFCSAKNSHF550D68,YP81Y9YJXTHVDT1AQWNV,13.204678754731953,23.94989036004973,13.219626234336932,0.4999230829664882,13,24,13,0,B,B,B,A
4200Y6GVS7S38NM8C7YF-8JPFE2THKB2X11P6DWRC,5,4200Y6GVS7S38NM8C7YF,8JPFE2THKB2X11P6DWRC,19.86966517665655,59.93863701153281,2.8540047322191207,3.801706983497489,20,60,3,4,A,A,B,A
4229VBDKMVCTF8CXY8GZ-A48223J0N5KK3A34CS9D,5,4229VBDKMVCTF8CXY8GZ,A48223J0N5KK3A34CS9D,9.782421222283288,82.97319023486415,62.32420530727197,25.28475673017116,10,83,62,25,A,A,A,A
43Z8Q3SBZ8XT53SB2WMJ-4YQCNBNH33CF41YCTYTX,2,43Z8Q3SBZ8XT53SB2WMJ,4YQCNBNH33CF41YCTYTX,15.484349210804949,56.06499668634535,96.66204448774452,33.73556285356001,15,56,97,34,B,B,B,B
44GRNADWWZMFV0C9CGKQ-522PTDRXEZSYTZ1D45W6,3,44GRNADWWZMFV0C9CGKQ,522PTDRXEZSYTZ1D45W6,4.625463275372979,24.605778043453785,12.011910909126804,1.6714391072425772,5,25,12,2,B,B,B,B
44NXREPHDK93VZA9Q6NN-TVNCXV0AFQ6T1M5WJX34,4,44NXREPHDK93VZA9Q6NN,TVNCXV0AFQ6T1M5WJX34,9.862257495270091,68.359797548344,48.62185047512675,5.372189023059444,10,68,49,5,A,A,A,B
44VTP4E0VERSMK6BHN5Z-VKNK4HBN3AFP0BJ9QPW2,4,44VTP4E0VERSMK6BHN5Z,VKNK4HBN3AFP0BJ9QPW2,1.4915507992468535,58.61723004615113,9.96347888019096,20.891785884456045,1,59,10,21,A,A,A,B
45JFWRTTJHPHBGT52FX8-CS35WPYDZ64GFVQ6SMQ8,2,45JFWRTTJHPHBGT52FX8,CS35WPYDZ64GFVQ6SMQ8,27.22841164444909,11.149279315644396,41.16610214448968,16.79381210939889,27,11,41,17,B,B,B,B
45JH7E5PQ4VT8F8XB951-4EJ4B5XCWS3FCPXDC1FK,3,45JH7E5PQ4VT8F8XB951,4EJ4B5XCWS3FCPXDC1FK,4.82083644963766,28.911392300138907,22.752554145718577,13.838125247705618,5,29,23,14,A,A,A,A
46EBNP3N8V1ADZ4JG5H7-D6H41E0AVZC5XK00A82K,5,46EBNP3N8V1ADZ4JG5H7,D6H41E0AVZC5XK00A82K,1.13621383313441,2.800172438420489,12.318232675946216,2.1359386640023703,1,3,12,2,B,A,A,A
46EKC6V3ZEFH2WWZM6D8-GNSQJTW4P95C7JE2ZMNR,5,46EKC6V3ZEFH2WWZM6D8,GNSQJTW4P95C7JE2ZMNR,10.100135823211488,42.131953249492135,71.65866208763639,8.68801763358388,10,42,72,9,A,A,A,A
46N996JE91CR33M2D069-GV39E5A0TN8W6T350HWT,2,46N996JE91CR33M2D069,GV39E5A0TN8W6T350HWT,33.750006081481246,62.05962089729736,105.9309586298032,46.9043879603108,34,62,106,47,A,A,A,A
474WQ9NTN6AVZNJT2RMQ-CQ1XAWCN6F69T1NVQA3S,2,474WQ9NTN6AVZNJT2RMQ,CQ1XAWCN6F69T1NVQA3S,45.85396075328791,71.16311261124856,133.99286290107472,62.23032777981384,46,71,134,62,A,A,A,A
48CMSHXZFZA68TN5MTFD-BKFD80153VK8TSVMARXF,4,48CMSHXZFZA68TN5MTFD,BKFD80153VK8TSVMARXF,0.6548736690111057,16.271005896698725,9.029411424476375,1.5127859146105116,1,16,9,2,B,A,A,A
4A4PS9DY24PJ8H500JMX-KC5TXF6JB1JE939DQAJM,3,4A4PS9DY24PJ8H500JMX,KC5TXF6JB1JE939DQAJM,0.2232315244203168,33.29462353723905,8.581215752823672,1.331302804604814,0,33,9,1,B,B,B,A
4A4PS9DY24PJ8H500JMX-KC5TXF6JB1JE939DQAJM,3,4A4PS9DY24PJ8H500JMX,KC5TXF6JB1JE939DQAJM,0.2232315244203168,33.29462353723905,8.581215752823672,1.331302804604814,0,33,9,1,B,B,B,A
4A4PS9DY24PJ8H500JMX-KC5TXF6JB1JE939DQAJM,3,4A4PS9DY24PJ8H500JMX,KC5TXF6JB1JE939DQAJM,0.2232315244203168,33.29462353723905,8.581215752823672,1.331302804604814,0,33,9,1,B,B,B,A
4A53CY5ADYSSZPWEDEXY-J57KPR0FK1SH66KW33Q8,4,4A53CY5ADYSSZPWEDEXY,J57KPR0FK1SH66KW33Q8,15.888680074598922,18.641961653104907,8.743249409453874,4.483582666196247,16,19,9,4,B,B,A,B
4AM6ZPR72PV62RM42YBT-85H4192KYEFM0P2ACP4W,4,4AM6ZPR72PV62RM42YBT,85H4192KYEFM0P2ACP4W,8.197068976851236,14.56884209988208,27.2159038759085,5.99650972692749,8,15,27,6,B,B,B,B
4BW8YF4NSYAGHV3AESFD-NAKZB27FFNQAPN3PA7R1,3,4BW8YF4NSYAGHV3AESFD,NAKZB27FFNQAPN3PA7R1,2.1710695279014707,49.75797748461331,25.07671770745065,3.1886672944573613,2,50,25,3,A,B,A,A
4C6FGFRRSP57MHVBRV9R-ASAX1GDBATDPF20R6HFK,2,4C6FGFRRSP57MHVBRV9R,ASAX1GDBATDPF20R6HFK,7.694810707884109,12.870861142713238,19.98775633291596,11.019150865106672,8,13,20,11,B,B,B,B
4CDJ1F6BC8VSJXD6HCCR-4X67CK64JVG07G5QPTPM,4,4CDJ1F6BC8VSJXD6HCCR,4X67CK64JVG07G5QPTPM,1.9967984037618596,10.360092725349125,19.115992518362752,0.8571210912548003,2,10,19,1,B,A,B,B
4D3QFG0F9ZJ9E0Y4BZV5-AY0K515YN3PF5EM2ZRWF,4,4D3QFG0F9ZJ9E0Y4BZV5,AY0K515YN3PF5EM2ZRWF,0.3887287211303782,13.035610757902989,32.85713573096106,4.175638563423012,0,13,33,4,B,A,A,A
4DDA8JDG491XWFH9MC7N-B0VYWMMTZN4PJCQ9Z839,3,4DDA8JDG491XWFH9MC7N,B0VYWMMTZN4PJCQ9Z839,39.63301618333061,18.712098879140715,1.3857688798877816,21.34610483498677,40,19,1,21,A,B,A,A
4E7Y7W3ENHHGZ49ENJXQ-BGP3RPF6EAD9EM6A7AV2,2,4E7Y7W3ENHHGZ49ENJXQ,BGP3RPF6EAD9EM6A7AV2,6.047855452639595,8.383540083553955,16.638985472593617,7.986522622655083,6,8,17,8,A,A,A,A
4E7Y7W3ENHHGZ49ENJXQ-BGP3RPF6EAD9EM6A7AV2,2,4E7Y7W3ENHHGZ49ENJXQ,BGP3RPF6EAD9EM6A7AV2,6.047855452639595,8.383540083553955,16.638985472593617,7.986522622655083,6,8,17,8,A,A,A,A
4ENRF21GAG0C596YSTKB-Y5CMF1DF4PY8FCNBETC4,2,4ENRF21GAG0C596YSTKB,Y5CMF1DF4PY8FCNBETC4,13.408774992803671,25.7671463732591,48.701098714406186,14.375580355528786,13,26,49,14,A,A,A,A
4F6ASNSCSPGKVRGMKRQF-JH45MESRX76JB1PQ2GG9,4,4F6ASNSCSPGKVRGMKRQF,JH45MESRX76JB1PQ2GG9,23.322295953684552,99.5783605337608,14.337596575867698,18.71152569301899,23,100,14,19,B,B,B,A
4FAWNW0J453Z6CP6WKHJ-Z5Q9Q08W01VKGN967MBJ,3,4FAWNW0J453Z6CP6WKHJ,Z5Q9Q08W01VKGN967MBJ,5.320458963302198,31.706392185579706,18.192417448245067,4.086677588102985,5,32,18,4,B,A,B,B
4FAWNW0J453Z6CP6WKHJ-Z5Q9Q08W01VKGN967MBJ,3,4FAWNW0J453Z6CP6WKHJ,Z5Q9Q08W01VKGN967MBJ,5.320458963302198,31.706392185579706,18.192417448245067,4.086677588102985,5,32,18,4,B,A,B,B
4FXBK1C51RK6WBM1DE2H-P1GESY3E9YQCVKWD30XN,2,4FXBK1C51RK6WBM1DE2H,P1GESY3E9YQCVKWD30XN,14.746308915809978,17.113340399496895,34.75686127158056,18.03575050292016,15,17,35,18,A,A,A,A
4G0BJYWBZD3RYVSXWNVM-YVDZ7FR3NT2AMCEE7J1C,4,4G0BJYWBZD3RYVSXWNVM,YVDZ7FR3NT2AMCEE7J1C,10.777317065502745,120.12954232427136,51.90376688674386,29.679277260479186,11,120,52,30,A,A,A,A
4GBBP0GAREJREHHQZPJR-8QH2QV25KCB5YAP469ZT,5,4GBBP0GAREJREHHQZPJR,8QH2QV25KCB5YAP469ZT,9.893284771600252,3.3205547732508665,10.66819779757809,2.63824104711555,10,3,11,3,B,B,A,B
4GQF488AZE2JH36YZE07-WXQ6ZXJQ03BG93QX8F4Q,3,4GQF488AZE2JH36YZE07,WXQ6ZXJQ03BG93QX8F4Q,5.580422204776574,8.626724822390429,15.828930006140004,5.331863799624743,6,9,16,5,B,B,B,B
4J3C3EA5KAY6HNXC25MM-Z3TRJ72QMDFYR9AJKPNH,2,4J3C3EA5KAY6HNXC25MM,Z3TRJ72QMDFYR9AJKPNH,3.06001946524218,0.4201389462470984,1.3704250051542006,2.5114926425426005,3,0,1,3,B,A,B,B
4JWWAP54SY2JK8VYB1YH-MT9XG83RCB2HX2ETY5PM,4,4JWWAP54SY2JK8VYB1YH,MT9XG83RCB2HX2ETY5PM,11.571351360145956,1.961311772036032,1.849054898576799,7.113440734646699,12,2,2,7,B,B,B,B
4JWWAP54SY2JK8VYB1YH-MT9XG83RCB2HX2ETY5PM,4,4JWWAP54SY2JK8VYB1YH,MT9XG83RCB2HX2ETY5PM,11.571351360145956,1.961311772036032,1.849054898576799,7.113440734646699,12,2,2,7,B,B,B,B
4N00X7B772G754HKNMBR-ZJPFS85JF15F991B526V,5,4N00X7B772G754HKNMBR,ZJPFS85JF15F991B526V,3.8967425274835454,55.47833018400809,1.0790185335317513,8.882213473685566,4,55,1,9,A,B,A,B
4NJ0F97Y7KD988G92AJV-FDTA8S137ZF0WQR15TA9,2,4NJ0F97Y7KD988G92AJV,FDTA8S137ZF0WQR15TA9,0.7784624647630005,2.944709500835694,5.997104434124096,0.7425162288968071,1,3,6,1,A,A,A,B
4PMQ6W6ZDQ6J9SJ7SP7G-ZV75PYY272EBEDCPWN69,2,4PMQ6W6ZDQ6J9SJ7SP7G,ZV75PYY272EBEDCPWN69,28.22323210331262,39.192681845216455,88.19084261396132,31.273602689210467,28,39,88,31,B,B,B,B
4PTGW77S5E8KSQK9Q0X4-YDW9BS766Q05QK3GBD14,2,4PTGW77S5E8KSQK9Q0X4,YDW9BS766Q05QK3GBD14,15.748729139658945,27.65958267315057,52.29451301973281,20.790473482237324,16,28,52,21,B,B,B,B
4QJ3F767GJXWG92TR0TW-G46X695S9XEM24ZGMVGG,3,4QJ3F767GJXWG92TR0TW,G46X695S9XEM24ZGMVGG,5.77914680288164,9.015214068919414,12.895566872195271,3.2709316420482546,6,9,13,3,B,A,A,A
4QT7EJTTAXRD4SZ0HSHS-A9ZSWV433MC16Q0NA1VK,5,4QT7EJTTAXRD4SZ0HSHS,A9ZSWV433MC16Q0NA1VK,1.1343871212399077,23.668598351264663,20.2482884827858,2.6916616065026453,1,24,20,3,A,B,B,B
4QVPANS3EXVQN74T78KP-N5QRDGWK4KK54Q53H53V,2,4QVPANS3EXVQN74T78KP,N5QRDGWK4KK54Q53H53V,17.73552954167976,27.926257447134784,55.6465538511839,16.87407315849904,18,28,56,17,B,B,B,B
4RXMQ2BY32AS289AR39M-ST3FM1FDBKFTRXYS0TR2,4,4RXMQ2BY32AS289AR39M,ST3FM1FDBKFTRXYS0TR2,24.33183047061753,96.14325676476004,39.21750563180412,15.07209763386724,24,96,39,15,A,A,A,A
4S02C2K387TYSGXS8V00-YYDFYSZC8YP3EP618MYX,4,4S02C2K387TYSGXS8V00,YYDFYSZC8YP3EP618MYX,14.569490454934211,12.887153470603153,38.6050814741848,13.86345332422731,15,13,39,14,A,A,B,A
4THYC4K2A1J6EX60XADW-5Y771T9CTVZGN4F7Z659,3,4THYC4K2A1J6EX60XADW,5Y771T9CTVZGN4F7Z659,13.556092053003807,34.06048237267943,26.58975452296575,15.107465051854389,14,34,27,15,A,A,A,A
4TNK4VX59E0Z81WHVG5S-7RHCDDXS2S6ZE18YXNYG,2,4TNK4VX59E0Z81WHVG5S,7RHCDDXS2S6ZE18YXNYG,35.85176906666139,38.066861838594576,80.18119411730986,37.90443539348471,36,38,80,38,A,A,A,A
4TT8R7P33QWAWG1FNPYN-ERZZE7H1E9AFA8X8A1P2,2,4TT8R7P33QWAWG1FNPYN,ERZZE7H1E9AFA8X8A1P2,7.955735373315133,3.8096791214005776,3.798803163275738,4.725121255200033,8,4,4,5,A,B,A,A
4V3EP08NWCBCJN35YXYF-DEDQGV7XQPBHQA6RSD2T,3,4V3EP08NWCBCJN35YXYF,DEDQGV7XQPBHQA6RSD2T,28.780778450246952,44.52055777144056,62.95374008146452,20.332148072434343,29,45,63,20,B,B,B,B
4VVD7PTNG4HG00AHKNE1-HBQ6WRNRMGARRJXCAPJX,5,4VVD7PTNG4HG00AHKNE1,HBQ6WRNRMGARRJXCAPJX,4.124358929080565,90.95308109741308,44.68799142799745,0.9182487752048338,4,91,45,1,B,B,B,B
4W4GXJENHFN5GBHHTVM3-KWCDHSFRDX3BJK6KVCKM,3,4W4GXJENHFN5GBHHTVM3,KWCDHSFRDX3BJK6KVCKM,6.319849192830117,109.790165701874,69.60044261707898,30.89949446982346,6,110,70,31,A,A,A,A
4YPBKYFAG0ZN0MMWYDWN-9KMNNXJFZPHDCD2C1J2C,3,4YPBKYFAG0ZN0MMWYDWN,9KMNNXJFZPHDCD2C1J2C,39.01069056005196,105.69978850147226,101.24589679384204,48.25373365608889,39,106,101,48,A,A,A,A
5026V37VBCGGQ69GGV47-WY2ME5MF6D9TQQ8NPARQ,3,5026V37VBCGGQ69GGV47,WY2ME5MF6D9TQQ8NPARQ,5.817904191475794,25.514101812943828,0.7510123910351236,4.187318016283783,6,26,1,4,B,A,A,B
507SAFW76NBX3ZJX627N-6WWN4F889FN3N2W9KW2W,5,507SAFW76NBX3ZJX627N,6WWN4F889FN3N2W9KW2W,55.39049872828652,92.05599711452686,117.37148263641676,56.30923361807415,55,92,117,56,B,B,B,B
510NP2NCB9RWWT9Q6WBX-G6TGWD68R5696CEVMMQF,3,510NP2NCB9RWWT9Q6WBX,G6TGWD68R5696CEVMMQF,0.6718284415700146,0.9411649650570656,18.60586378576708,1.6990094730245584,1,1,19,2,A,A,A,B
510NP2NCB9RWWT9Q6WBX-R9RH5RK6M7274432016Y,3,510NP2NCB9RWWT9Q6WBX,R9RH5RK6M7274432016Y,16.87958291182149,18.04383256725005,6.299998038596696,8.367304661084427,17,18,6,8,B,B,B,B
5115W5PZY9AF8NM78JHW-H4BT8SCHZY7PNW2XSCP0,3,5115W5PZY9AF8NM78JHW,H4BT8SCHZY7PNW2XSCP0,26.63566262494019,27.374424075046296,76.96772579079773,22.931684947910465,27,27,77,23,A,A,A,A
5133P066Z323RGG81417-HF32XZXT9JSY6KDQTECH,2,5133P066Z323RGG81417,HF32XZXT9JSY6KDQTECH,6.804574040294295,12.337966247218136,2.1952531238601845,8.534061404949753,7,12,2,9,B,B,B,B
51NG438YZ5QRYB6ZVC6Q-E8YVWM60G8P6SN6J1E2V,4,51NG438YZ5QRYB6ZVC6Q,E8YVWM60G8P6SN6J1E2V,19.056092111186608,26.8467308977994,32.79844313325263,8.186817585851495,19,27,33,8,A,A,A,A
522PTDRXEZSYTZ1D45W6-AM3WXM319RKQVTNT7F6S,3,522PTDRXEZSYTZ1D45W6,AM3WXM319RKQVTNT7F6S,22.67477600165797,58.04509433385879,26.34256403583054,14.495009273352716,23,58,26,14,A,A,A,A
52MDJNQQ04H66NTEPPXV-XF4BY96WG3YSKF3K2QFC,5,52MDJNQQ04H66NTEPPXV,XF4BY96WG3YSKF3K2QFC,0.1341892027540988,92.07464311148838,23.649958292331902,16.534076112321223,0,92,24,17,A,A,A,B
5351EQNBWTR9D0CWB03X-CMEFNS7Q7S9KWFRTPSSE,5,5351EQNBWTR9D0CWB03X,CMEFNS7Q7S9KWFRTPSSE,0.0251221431769215,22.805587365303857,8.097247194418607,1.1398566170115647,0,23,8,1,B,B,B,A
53DEGYXF1FX2V97PT7SB-5J25N4DQDEX3CQMVQ10R,3,53DEGYXF1FX2V97PT7SB,5J25N4DQDEX3CQMVQ10R,11.390279910437576,21.726832016274905,13.530714489407297,4.6446975933512205,11,22,14,5,B,B,A,B
54QW8ZRM7BB1SCN5T0JR-S6JZHTT16TTRETJ6TAA0,4,54QW8ZRM7BB1SCN5T0JR,S6JZHTT16TTRETJ6TAA0,0.4340303042980982,0.4051377712306203,9.275484237573304,2.2606819895137136,0,0,9,2,A,A,B,B
54QW8ZRM7BB1SCN5T0JR-S6JZHTT16TTRETJ6TAA0,4,54QW8ZRM7BB1SCN5T0JR,S6JZHTT16TTRETJ6TAA0,0.4340303042980982,0.4051377712306203,9.275484237573304,2.2606819895137136,0,0,9,2,A,A,B,B
55MPJE11ZZBD7R20648W-FB4RJ5JBTTT8K0Q3XF77,2,55MPJE11ZZBD7R20648W,FB4RJ5JBTTT8K0Q3XF77,3.5036752132401565,8.390347003326658,16.356227827031063,0.4853375528338667,4,8,16,0,B,B,B,A
56DYR0E65GC1FTHJYNAF-YK44CRWJ691WZNGCRGB9,2,56DYR0E65GC1FTHJYNAF,YK44CRWJ691WZNGCRGB9,3.1950906550157123,12.91540960822547,24.264795618613665,6.606731591127566,3,13,24,7,A,A,A,A
56SZ3GAQMB80Y1KW15PF-X4CY4V813B8GC2YE10D4,2,56SZ3GAQMB80Y1KW15PF,X4CY4V813B8GC2YE10D4,18.51884849039799,43.791759671981154,77.89443465015728,26.45717195258901,19,44,78,26,B,B,B,B
56SZ3GAQMB80Y1KW15PF-X4CY4V813B8GC2YE10D4,2,56SZ3GAQMB80Y1KW15PF,X4CY4V813B8GC2YE10D4,18.51884849039799,43.791759671981154,77.89443465015728,26.45717195258901,19,44,78,26,B,B,B,B
570VXW465MQ66MKRWA7W-PJN4BK5PXPAVRHYBTNRH,2,570VXW465MQ66MKRWA7W,PJN4BK5PXPAVRHYBTNRH,19.612977198111945,22.84881933072849,59.87543046195212,21.714330876156147,20,23,60,22,B,B,B,B
57MAXZPHSGJC3NMHNHSE-TZV4X1VFEVXPP5113R2D,4,57MAXZPHSGJC3NMHNHSE,TZV4X1VFEVXPP5113R2D,13.675862786373909,39.80856636318182,116.88589508871516,30.56840499858614,14,40,117,31,B,B,B,B
58CX9BD5M0K9E7AZQ0ES-PDF9ZEH2YWJ56MJP98RW,4,58CX9BD5M0K9E7AZQ0ES,PDF9ZEH2YWJ56MJP98RW,12.778604070815296,6.724420821515375,3.623113492992888,15.569831502691994,13,7,4,16,B,B,B,B
58SBW798D328J3VX9FJ0-S56NPN4SH9955FD1DE6D,3,58SBW798D328J3VX9FJ0,S56NPN4SH9955FD1DE6D,1.1596447657638485,14.517668432379024,2.281982379094787,4.668504415714305,1,15,2,5,B,B,B,B
59QSF6FCM901WN8X656R-CTK6K61QRWGT52PBTW8K,2,59QSF6FCM901WN8X656R,CTK6K61QRWGT52PBTW8K,9.71000704625585,2.7348925731354226,12.71186958782764,5.517947653201657,10,3,13,6,B,B,B,B
5A6N09BRQS2083G5CJ4B-STC9A2YMTEKRXEE51XQ3,5,5A6N09BRQS2083G5CJ4B,STC9A2YMTEKRXEE51XQ3,35.28693797997794,90.05707791873846,68.73276399079185,42.82908048562608,35,90,69,43,B,B,B,B
5A6N09BRQS2083G5CJ4B-TFQEVZR5642N107PDSG7,5,5A6N09BRQS2083G5CJ4B,TFQEVZR5642N107PDSG7,9.652363606480597,8.249002347551562,29.49157324525534,6.804580460198271,10,8,29,7,A,A,B,A
5C6PZP48KN9AE73ZQT12-8P2Z01NT6H3GFSMAA5NZ,4,5C6PZP48KN9AE73ZQT12,8P2Z01NT6H3GFSMAA5NZ,5.876478260643521,4.749229060000266,16.33421761036828,6.599087325400266,6,5,16,7,B,B,B,B
5CKT45QVJ7ABTJFT91HY-ZK8DC3KHVH00QQ8V0H9E,5,5CKT45QVJ7ABTJFT91HY,ZK8DC3KHVH00QQ8V0H9E,40.12004040381734,73.79746259926485,72.44834855497677,32.75550639212648,40,74,72,33,A,A,A,A
5EWRGVTRCGB7HW90QR3Z-ZTANW9VY7FMB0943E2SW,2,5EWRGVTRCGB7HW90QR3Z,ZTANW9VY7FMB0943E2SW,11.844517852889808,13.11000354702952,2.553240406312735,0.2719072177102229,12,13,3,0,A,A,B,A
5EX4JG8SRQ10BDACYH6D-S2WK2145ZXQSJ2C0X35A,2,5EX4JG8SRQ10BDACYH6D,S2WK2145ZXQSJ2C0X35A,18.23027681898049,22.468733970809364,47.58186188586178,20.591661079602154,18,22,48,21,B,B,B,B
5F9ESHE9H7AFRKS77VTY-F0C7D7J8SJ9P2HA883G2,3,5F9ESHE9H7AFRKS77VTY,F0C7D7J8SJ9P2HA883G2,13.724300737331404,16.71782307165549,15.910923436822014,7.432841457330226,14,17,16,7,B,B,B,B
5FM9BAY5MVNT149W8GCV-D6YMS13JYRKAP4D05BD6,4,5FM9BAY5MVNT149W8GCV,D6YMS13JYRKAP4D05BD6,24.123171675391823,59.57293818623357,41.77691585722123,13.08467860286085,24,60,42,13,B,B,B,B
5FM9BAY5MVNT149W8GCV-D6YMS13JYRKAP4D05BD6,4,5FM9BAY5MVNT149W8GCV,D6YMS13JYRKAP4D05BD6,24.123171675391823,59.57293818623357,41.77691585722123,13.08467860286085,24,60,42,13,B,B,B,B
5FQS7H0WSAJVJZN8GK6Y-XPKMDK0CGVHN62JXCK4Y,2,5FQS7H0WSAJVJZN8GK6Y,XPKMDK0CGVHN62JXCK4Y,26.9012519503876,22.289845706306046,2.697183523814145,1.2802227182736683,27,22,3,1,B,A,B,A
5FZMC5CBVM2M8SP0SR4B-JVJTZDNG9FJYKB3R2619,4,5FZMC5CBVM2M8SP0SR4B,JVJTZDNG9FJYKB3R2619,15.227178415796288,35.163458212575925,9.75667416100365,5.859713458289399,15,35,10,6,B,B,A,B
5GG1YC6SJFGKC59E6EM4-YA3J6D29M4TAY8KNCB3V,4,5GG1YC6SJFGKC59E6EM4,YA3J6D29M4TAY8KNCB3V,16.391395835059043,22.29339662901041,7.9196815859725405,10.034588514848432,16,22,8,10,A,A,A,A
5HB1S8WR4WV1RMY27PYD-K87NSGCRAKD1BJ4ET7K5,2,5HB1S8WR4WV1RMY27PYD,K87NSGCRAKD1BJ4ET7K5,61.40861954325689,58.82291733340942,118.3443380254654,51.20213867356658,61,59,118,51,B,B,B,B
5HB1S8WR4WV1RMY27PYD-K87NSGCRAKD1BJ4ET7K5,2,5HB1S8WR4WV1RMY27PYD,K87NSGCRAKD1BJ4ET7K5,61.40861954325689,58.82291733340942,118.3443380254654,51.20213867356658,61,59,118,51,B,B,B,B
5JT1HHW20ADC2RPWN14E-A0SF9D0HVHP1BS0CHTX1,5,5JT1HHW20ADC2RPWN14E,A0SF9D0HVHP1BS0CHTX1,20.25991126021346,23.30529247765336,35.134012135818324,15.661876344840758,20,23,35,16,A,A,B,A
5JYK6DV84NKX9A9Z19R2-ZVFGTD9SC73PGJK6WVE2,4,5JYK6DV84NKX9A9Z19R2,ZVFGTD9SC73PGJK6WVE2,9.758818798460474,21.50364523516423,13.05864674127697,11.37820691400575,10,22,13,11,B,A,A,A
5N42T5X42A3SGHP89PGV-PQQ4H2HNQNPMM0Q3MDF8,3,5N42T5X42A3SGHP89PGV,PQQ4H2HNQNPMM0Q3MDF8,0.3365568902886389,65.97855484646202,32.95538298206016,13.212654450854828,0,66,33,13,B,B,B,A
5NYQCTV6XES4X0HSY8DE-APQRW6HQXQ0T93D2NV7A,5,5NYQCTV6XES4X0HSY8DE,APQRW6HQXQ0T93D2NV7A,21.348016933762167,7.879437175595114,16.180233679434533,13.792963976781014,21,8,16,14,B,B,A,B
5PXZ14GZTXBC2H4WMAB6-7N6KM82N9KF10RYX7Q2E,4,5PXZ14GZTXBC2H4WMAB6,7N6KM82N9KF10RYX7Q2E,24.786325156278615,57.28125741604868,93.5768106974811,15.712572366278568,25,57,94,16,A,A,A,A
5QAJQB0FYR2MJF35K8GX-DTAM5J8EG9F2C0WDEMFC,3,5QAJQB0FYR2MJF35K8GX,DTAM5J8EG9F2C0WDEMFC,18.4198758479772,99.23880907128388,74.14009802516938,34.57400980786178,18,99,74,35,B,B,B,B
5QR8P13T7322V0MMJGDA-TF47NDF73DVAMY0GKETH,4,5QR8P13T7322V0MMJGDA,TF47NDF73DVAMY0GKETH,20.128936514162497,0.4819322291234837,12.427512876102972,9.313268632529228,20,0,12,9,B,B,A,B
5QXSVDNSSK971HVZZC3D-YG3ZVEAEWD0EZEMX6QGE,5,5QXSVDNSSK971HVZZC3D,YG3ZVEAEWD0EZEMX6QGE,7.014307965401875,10.073143152524166,8.224869050025188,1.2605254937213404,7,10,8,1,A,B,A,B
5R71YRQTYQHY810ZCR79-JA05NPCKEF4BS7N67RA2,2,5R71YRQTYQHY810ZCR79,JA05NPCKEF4BS7N67RA2,17.649192377957963,9.033459518393572,24.31357507708358,10.457526970246828,18,9,24,10,B,B,B,B
5RSBTK38FRK9MF1HC0R5-JYTG7DWG3W6MG5N0270R,3,5RSBTK38FRK9MF1HC0R5,JYTG7DWG3W6MG5N0270R,25.123413440748138,20.13129795663073,55.8989212359475,25.845286609627365,25,20,56,26,A,A,A,A
5TDVN25BYZ4SX4RKH8VH-WAAT0T5KZ4559R89HT81,5,5TDVN25BYZ4SX4RKH8VH,WAAT0T5KZ4559R89HT81,34.21423950869071,43.284252021744166,31.57516687849547,8.532610962070157,34,43,32,9,B,B,B,B
5TQSH0AHG9DR5TTPFN7B-K9AZZM4NDVCZQE6G7YPW,4,5TQSH0AHG9DR5TTPFN7B,K9AZZM4NDVCZQE6G7YPW,0.4465852892791712,13.690848963116476,8.774924163490438,3.973632983844681,0,14,9,4,B,B,B,B
5TXJQ70B4N897T00W535-XF3EYH9HKHC2PT07SYES,4,5TXJQ70B4N897T00W535,XF3EYH9HKHC2PT07SYES,17.207238542901397,26.97513117955908,58.83616449997413,16.87997791624972,17,27,59,17,B,B,B,B
