user,id,response
5BBCFB956A5A4E06B35BAC4D1B240707,4E7Y7W3ENHHGZ49ENJXQ-BGP3RPF6EAD9EM6A7AV2,NONE
DD613E4F262A48B79A76E673087A1070,4E7Y7W3ENHHGZ49ENJXQ-BGP3RPF6EAD9EM6A7AV2,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4ENRF21GAG0C596YSTKB-Y5CMF1DF4PY8FCNBETC4,B
DD613E4F262A48B79A76E673087A1070,4ENRF21GAG0C596YSTKB-Y5CMF1DF4PY8FCNBETC4,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4F6ASNSCSPGKVRGMKRQF-JH45MESRX76JB1PQ2GG9,NONE
DD613E4F262A48B79A76E673087A1070,4F6ASNSCSPGKVRGMKRQF-JH45MESRX76JB1PQ2GG9,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4FAWNW0J453Z6CP6WKHJ-Z5Q9Q08W01VKGN967MBJ,A
DD613E4F262A48B79A76E673087A1070,4FAWNW0J453Z6CP6WKHJ-Z5Q9Q08W01VKGN967MBJ,A
5BBCFB956A5A4E06B35BAC4D1B240707,4FXBK1C51RK6WBM1DE2H-P1GESY3E9YQCVKWD30XN,NONE
DD613E4F262A48B79A76E673087A1070,4FXBK1C51RK6WBM1DE2H-P1GESY3E9YQCVKWD30XN,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4G0BJYWBZD3RYVSXWNVM-YVDZ7FR3NT2AMCEE7J1C,B
DD613E4F262A48B79A76E673087A1070,4G0BJYWBZD3RYVSXWNVM-YVDZ7FR3NT2AMCEE7J1C,B
5BBCFB956A5A4E06B35BAC4D1B240707,4GBBP0GAREJREHHQZPJR-8QH2QV25KCB5YAP469ZT,NONE
DD613E4F262A48B79A76E673087A1070,4GBBP0GAREJREHHQZPJR-8QH2QV25KCB5YAP469ZT,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4GQF488AZE2JH36YZE07-WXQ6ZXJQ03BG93QX8F4Q,A
DD613E4F262A48B79A76E673087A1070,4GQF488AZE2JH36YZE07-WXQ6ZXJQ03BG93QX8F4Q,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4J3C3EA5KAY6HNXC25MM-Z3TRJ72QMDFYR9AJKPNH,NONE
DD613E4F262A48B79A76E673087A1070,4J3C3EA5KAY6HNXC25MM-Z3TRJ72QMDFYR9AJKPNH,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4JWWAP54SY2JK8VYB1YH-MT9XG83RCB2HX2ETY5PM,NONE
DD613E4F262A48B79A76E673087A1070,4JWWAP54SY2JK8VYB1YH-MT9XG83RCB2HX2ETY5PM,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4N00X7B772G754HKNMBR-ZJPFS85JF15F991B526V,A
DD613E4F262A48B79A76E673087A1070,4N00X7B772G754HKNMBR-ZJPFS85JF15F991B526V,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4NJ0F97Y7KD988G92AJV-FDTA8S137ZF0WQR15TA9,NONE
DD613E4F262A48B79A76E673087A1070,4NJ0F97Y7KD988G92AJV-FDTA8S137ZF0WQR15TA9,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4PMQ6W6ZDQ6J9SJ7SP7G-ZV75PYY272EBEDCPWN69,A
DD613E4F262A48B79A76E673087A1070,4PMQ6W6ZDQ6J9SJ7SP7G-ZV75PYY272EBEDCPWN69,A
5BBCFB956A5A4E06B35BAC4D1B240707,4PTGW77S5E8KSQK9Q0X4-YDW9BS766Q05QK3GBD14,B
DD613E4F262A48B79A76E673087A1070,4PTGW77S5E8KSQK9Q0X4-YDW9BS766Q05QK3GBD14,A
5BBCFB956A5A4E06B35BAC4D1B240707,4QJ3F767GJXWG92TR0TW-G46X695S9XEM24ZGMVGG,NONE
DD613E4F262A48B79A76E673087A1070,4QJ3F767GJXWG92TR0TW-G46X695S9XEM24ZGMVGG,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,4QT7EJTTAXRD4SZ0HSHS-A9ZSWV433MC16Q0NA1VK,A
DD613E4F262A48B79A76E673087A1070,4QT7EJTTAXRD4SZ0HSHS-A9ZSWV433MC16Q0NA1VK,A
5BBCFB956A5A4E06B35BAC4D1B240707,4QVPANS3EXVQN74T78KP-N5QRDGWK4KK54Q53H53V,NONE
DD613E4F262A48B79A76E673087A1070,4QVPANS3EXVQN74T78KP-N5QRDGWK4KK54Q53H53V,A
5BBCFB956A5A4E06B35BAC4D1B240707,4RXMQ2BY32AS289AR39M-ST3FM1FDBKFTRXYS0TR2,B
DD613E4F262A48B79A76E673087A1070,4RXMQ2BY32AS289AR39M-ST3FM1FDBKFTRXYS0TR2,B
5BBCFB956A5A4E06B35BAC4D1B240707,4S02C2K387TYSGXS8V00-YYDFYSZC8YP3EP618MYX,B
DD613E4F262A48B79A76E673087A1070,4S02C2K387TYSGXS8V00-YYDFYSZC8YP3EP618MYX,B
5BBCFB956A5A4E06B35BAC4D1B240707,4THYC4K2A1J6EX60XADW-5Y771T9CTVZGN4F7Z659,B
DD613E4F262A48B79A76E673087A1070,4THYC4K2A1J6EX60XADW-5Y771T9CTVZGN4F7Z659,B
5BBCFB956A5A4E06B35BAC4D1B240707,4TNK4VX59E0Z81WHVG5S-7RHCDDXS2S6ZE18YXNYG,B
DD613E4F262A48B79A76E673087A1070,4TNK4VX59E0Z81WHVG5S-7RHCDDXS2S6ZE18YXNYG,B
5BBCFB956A5A4E06B35BAC4D1B240707,4TT8R7P33QWAWG1FNPYN-ERZZE7H1E9AFA8X8A1P2,A
DD613E4F262A48B79A76E673087A1070,4TT8R7P33QWAWG1FNPYN-ERZZE7H1E9AFA8X8A1P2,A
5BBCFB956A5A4E06B35BAC4D1B240707,4V3EP08NWCBCJN35YXYF-DEDQGV7XQPBHQA6RSD2T,A
DD613E4F262A48B79A76E673087A1070,4V3EP08NWCBCJN35YXYF-DEDQGV7XQPBHQA6RSD2T,A
5BBCFB956A5A4E06B35BAC4D1B240707,4VVD7PTNG4HG00AHKNE1-HBQ6WRNRMGARRJXCAPJX,A
DD613E4F262A48B79A76E673087A1070,4VVD7PTNG4HG00AHKNE1-HBQ6WRNRMGARRJXCAPJX,A
5BBCFB956A5A4E06B35BAC4D1B240707,4W4GXJENHFN5GBHHTVM3-KWCDHSFRDX3BJK6KVCKM,B
DD613E4F262A48B79A76E673087A1070,4W4GXJENHFN5GBHHTVM3-KWCDHSFRDX3BJK6KVCKM,A
5BBCFB956A5A4E06B35BAC4D1B240707,4YPBKYFAG0ZN0MMWYDWN-9KMNNXJFZPHDCD2C1J2C,B
DD613E4F262A48B79A76E673087A1070,4YPBKYFAG0ZN0MMWYDWN-9KMNNXJFZPHDCD2C1J2C,B
5BBCFB956A5A4E06B35BAC4D1B240707,5026V37VBCGGQ69GGV47-WY2ME5MF6D9TQQ8NPARQ,A
DD613E4F262A48B79A76E673087A1070,5026V37VBCGGQ69GGV47-WY2ME5MF6D9TQQ8NPARQ,A
5BBCFB956A5A4E06B35BAC4D1B240707,507SAFW76NBX3ZJX627N-6WWN4F889FN3N2W9KW2W,A
DD613E4F262A48B79A76E673087A1070,507SAFW76NBX3ZJX627N-6WWN4F889FN3N2W9KW2W,A
5BBCFB956A5A4E06B35BAC4D1B240707,510NP2NCB9RWWT9Q6WBX-G6TGWD68R5696CEVMMQF,B
DD613E4F262A48B79A76E673087A1070,510NP2NCB9RWWT9Q6WBX-G6TGWD68R5696CEVMMQF,B
5BBCFB956A5A4E06B35BAC4D1B240707,510NP2NCB9RWWT9Q6WBX-R9RH5RK6M7274432016Y,B
DD613E4F262A48B79A76E673087A1070,510NP2NCB9RWWT9Q6WBX-R9RH5RK6M7274432016Y,B
5BBCFB956A5A4E06B35BAC4D1B240707,5115W5PZY9AF8NM78JHW-H4BT8SCHZY7PNW2XSCP0,B
DD613E4F262A48B79A76E673087A1070,5115W5PZY9AF8NM78JHW-H4BT8SCHZY7PNW2XSCP0,B
5BBCFB956A5A4E06B35BAC4D1B240707,5133P066Z323RGG81417-HF32XZXT9JSY6KDQTECH,B
DD613E4F262A48B79A76E673087A1070,5133P066Z323RGG81417-HF32XZXT9JSY6KDQTECH,B
5BBCFB956A5A4E06B35BAC4D1B240707,51NG438YZ5QRYB6ZVC6Q-E8YVWM60G8P6SN6J1E2V,B
DD613E4F262A48B79A76E673087A1070,51NG438YZ5QRYB6ZVC6Q-E8YVWM60G8P6SN6J1E2V,B
5BBCFB956A5A4E06B35BAC4D1B240707,522PTDRXEZSYTZ1D45W6-AM3WXM319RKQVTNT7F6S,B
DD613E4F262A48B79A76E673087A1070,522PTDRXEZSYTZ1D45W6-AM3WXM319RKQVTNT7F6S,B
5BBCFB956A5A4E06B35BAC4D1B240707,52MDJNQQ04H66NTEPPXV-XF4BY96WG3YSKF3K2QFC,B
DD613E4F262A48B79A76E673087A1070,52MDJNQQ04H66NTEPPXV-XF4BY96WG3YSKF3K2QFC,B
5BBCFB956A5A4E06B35BAC4D1B240707,5351EQNBWTR9D0CWB03X-CMEFNS7Q7S9KWFRTPSSE,B
DD613E4F262A48B79A76E673087A1070,5351EQNBWTR9D0CWB03X-CMEFNS7Q7S9KWFRTPSSE,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,53DEGYXF1FX2V97PT7SB-5J25N4DQDEX3CQMVQ10R,B
DD613E4F262A48B79A76E673087A1070,53DEGYXF1FX2V97PT7SB-5J25N4DQDEX3CQMVQ10R,B
5BBCFB956A5A4E06B35BAC4D1B240707,54QW8ZRM7BB1SCN5T0JR-S6JZHTT16TTRETJ6TAA0,NONE
DD613E4F262A48B79A76E673087A1070,54QW8ZRM7BB1SCN5T0JR-S6JZHTT16TTRETJ6TAA0,B
5BBCFB956A5A4E06B35BAC4D1B240707,55MPJE11ZZBD7R20648W-FB4RJ5JBTTT8K0Q3XF77,A
DD613E4F262A48B79A76E673087A1070,55MPJE11ZZBD7R20648W-FB4RJ5JBTTT8K0Q3XF77,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,56DYR0E65GC1FTHJYNAF-YK44CRWJ691WZNGCRGB9,B
DD613E4F262A48B79A76E673087A1070,56DYR0E65GC1FTHJYNAF-YK44CRWJ691WZNGCRGB9,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,56SZ3GAQMB80Y1KW15PF-X4CY4V813B8GC2YE10D4,NONE
DD613E4F262A48B79A76E673087A1070,56SZ3GAQMB80Y1KW15PF-X4CY4V813B8GC2YE10D4,A
5BBCFB956A5A4E06B35BAC4D1B240707,570VXW465MQ66MKRWA7W-PJN4BK5PXPAVRHYBTNRH,A
DD613E4F262A48B79A76E673087A1070,570VXW465MQ66MKRWA7W-PJN4BK5PXPAVRHYBTNRH,A
5BBCFB956A5A4E06B35BAC4D1B240707,57MAXZPHSGJC3NMHNHSE-TZV4X1VFEVXPP5113R2D,A
DD613E4F262A48B79A76E673087A1070,57MAXZPHSGJC3NMHNHSE-TZV4X1VFEVXPP5113R2D,A
5BBCFB956A5A4E06B35BAC4D1B240707,58CX9BD5M0K9E7AZQ0ES-PDF9ZEH2YWJ56MJP98RW,A
DD613E4F262A48B79A76E673087A1070,58CX9BD5M0K9E7AZQ0ES-PDF9ZEH2YWJ56MJP98RW,A
5BBCFB956A5A4E06B35BAC4D1B240707,58SBW798D328J3VX9FJ0-S56NPN4SH9955FD1DE6D,A
DD613E4F262A48B79A76E673087A1070,58SBW798D328J3VX9FJ0-S56NPN4SH9955FD1DE6D,B
5BBCFB956A5A4E06B35BAC4D1B240707,59QSF6FCM901WN8X656R-CTK6K61QRWGT52PBTW8K,A
DD613E4F262A48B79A76E673087A1070,59QSF6FCM901WN8X656R-CTK6K61QRWGT52PBTW8K,A
5BBCFB956A5A4E06B35BAC4D1B240707,5A6N09BRQS2083G5CJ4B-STC9A2YMTEKRXEE51XQ3,A
DD613E4F262A48B79A76E673087A1070,5A6N09BRQS2083G5CJ4B-STC9A2YMTEKRXEE51XQ3,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5A6N09BRQS2083G5CJ4B-TFQEVZR5642N107PDSG7,NONE
DD613E4F262A48B79A76E673087A1070,5A6N09BRQS2083G5CJ4B-TFQEVZR5642N107PDSG7,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5C6PZP48KN9AE73ZQT12-8P2Z01NT6H3GFSMAA5NZ,NONE
DD613E4F262A48B79A76E673087A1070,5C6PZP48KN9AE73ZQT12-8P2Z01NT6H3GFSMAA5NZ,A
5BBCFB956A5A4E06B35BAC4D1B240707,5CKT45QVJ7ABTJFT91HY-ZK8DC3KHVH00QQ8V0H9E,B
DD613E4F262A48B79A76E673087A1070,5CKT45QVJ7ABTJFT91HY-ZK8DC3KHVH00QQ8V0H9E,B
5BBCFB956A5A4E06B35BAC4D1B240707,5EWRGVTRCGB7HW90QR3Z-ZTANW9VY7FMB0943E2SW,A
DD613E4F262A48B79A76E673087A1070,5EWRGVTRCGB7HW90QR3Z-ZTANW9VY7FMB0943E2SW,B
5BBCFB956A5A4E06B35BAC4D1B240707,5EX4JG8SRQ10BDACYH6D-S2WK2145ZXQSJ2C0X35A,A
DD613E4F262A48B79A76E673087A1070,5EX4JG8SRQ10BDACYH6D-S2WK2145ZXQSJ2C0X35A,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5F9ESHE9H7AFRKS77VTY-F0C7D7J8SJ9P2HA883G2,NONE
DD613E4F262A48B79A76E673087A1070,5F9ESHE9H7AFRKS77VTY-F0C7D7J8SJ9P2HA883G2,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5FM9BAY5MVNT149W8GCV-D6YMS13JYRKAP4D05BD6,NONE
DD613E4F262A48B79A76E673087A1070,5FM9BAY5MVNT149W8GCV-D6YMS13JYRKAP4D05BD6,A
5BBCFB956A5A4E06B35BAC4D1B240707,5FQS7H0WSAJVJZN8GK6Y-XPKMDK0CGVHN62JXCK4Y,B
DD613E4F262A48B79A76E673087A1070,5FQS7H0WSAJVJZN8GK6Y-XPKMDK0CGVHN62JXCK4Y,B
5BBCFB956A5A4E06B35BAC4D1B240707,5FZMC5CBVM2M8SP0SR4B-JVJTZDNG9FJYKB3R2619,A
DD613E4F262A48B79A76E673087A1070,5FZMC5CBVM2M8SP0SR4B-JVJTZDNG9FJYKB3R2619,A
5BBCFB956A5A4E06B35BAC4D1B240707,5GG1YC6SJFGKC59E6EM4-YA3J6D29M4TAY8KNCB3V,B
DD613E4F262A48B79A76E673087A1070,5GG1YC6SJFGKC59E6EM4-YA3J6D29M4TAY8KNCB3V,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5HB1S8WR4WV1RMY27PYD-K87NSGCRAKD1BJ4ET7K5,A
DD613E4F262A48B79A76E673087A1070,5HB1S8WR4WV1RMY27PYD-K87NSGCRAKD1BJ4ET7K5,A
5BBCFB956A5A4E06B35BAC4D1B240707,5JT1HHW20ADC2RPWN14E-A0SF9D0HVHP1BS0CHTX1,NONE
DD613E4F262A48B79A76E673087A1070,5JT1HHW20ADC2RPWN14E-A0SF9D0HVHP1BS0CHTX1,A
5BBCFB956A5A4E06B35BAC4D1B240707,5JYK6DV84NKX9A9Z19R2-ZVFGTD9SC73PGJK6WVE2,NONE
DD613E4F262A48B79A76E673087A1070,5JYK6DV84NKX9A9Z19R2-ZVFGTD9SC73PGJK6WVE2,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5N42T5X42A3SGHP89PGV-PQQ4H2HNQNPMM0Q3MDF8,A
DD613E4F262A48B79A76E673087A1070,5N42T5X42A3SGHP89PGV-PQQ4H2HNQNPMM0Q3MDF8,A
5BBCFB956A5A4E06B35BAC4D1B240707,5NYQCTV6XES4X0HSY8DE-APQRW6HQXQ0T93D2NV7A,A
DD613E4F262A48B79A76E673087A1070,5NYQCTV6XES4X0HSY8DE-APQRW6HQXQ0T93D2NV7A,A
5BBCFB956A5A4E06B35BAC4D1B240707,5PXZ14GZTXBC2H4WMAB6-7N6KM82N9KF10RYX7Q2E,B
DD613E4F262A48B79A76E673087A1070,5PXZ14GZTXBC2H4WMAB6-7N6KM82N9KF10RYX7Q2E,B
5BBCFB956A5A4E06B35BAC4D1B240707,5QAJQB0FYR2MJF35K8GX-DTAM5J8EG9F2C0WDEMFC,A
DD613E4F262A48B79A76E673087A1070,5QAJQB0FYR2MJF35K8GX-DTAM5J8EG9F2C0WDEMFC,A
5BBCFB956A5A4E06B35BAC4D1B240707,5QR8P13T7322V0MMJGDA-TF47NDF73DVAMY0GKETH,NONE
DD613E4F262A48B79A76E673087A1070,5QR8P13T7322V0MMJGDA-TF47NDF73DVAMY0GKETH,A
5BBCFB956A5A4E06B35BAC4D1B240707,5QXSVDNSSK971HVZZC3D-YG3ZVEAEWD0EZEMX6QGE,NONE
DD613E4F262A48B79A76E673087A1070,5QXSVDNSSK971HVZZC3D-YG3ZVEAEWD0EZEMX6QGE,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5R71YRQTYQHY810ZCR79-JA05NPCKEF4BS7N67RA2,B
DD613E4F262A48B79A76E673087A1070,5R71YRQTYQHY810ZCR79-JA05NPCKEF4BS7N67RA2,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5RSBTK38FRK9MF1HC0R5-JYTG7DWG3W6MG5N0270R,B
DD613E4F262A48B79A76E673087A1070,5RSBTK38FRK9MF1HC0R5-JYTG7DWG3W6MG5N0270R,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5TDVN25BYZ4SX4RKH8VH-WAAT0T5KZ4559R89HT81,A
DD613E4F262A48B79A76E673087A1070,5TDVN25BYZ4SX4RKH8VH-WAAT0T5KZ4559R89HT81,A
5BBCFB956A5A4E06B35BAC4D1B240707,5TQSH0AHG9DR5TTPFN7B-K9AZZM4NDVCZQE6G7YPW,A
DD613E4F262A48B79A76E673087A1070,5TQSH0AHG9DR5TTPFN7B-K9AZZM4NDVCZQE6G7YPW,B
5BBCFB956A5A4E06B35BAC4D1B240707,5TXJQ70B4N897T00W535-XF3EYH9HKHC2PT07SYES,A
DD613E4F262A48B79A76E673087A1070,5TXJQ70B4N897T00W535-XF3EYH9HKHC2PT07SYES,A
5BBCFB956A5A4E06B35BAC4D1B240707,5VYDHMH6HMYAZ7QXBSCR-W11SZTKXBCTANT3215A4,B
DD613E4F262A48B79A76E673087A1070,5VYDHMH6HMYAZ7QXBSCR-W11SZTKXBCTANT3215A4,B
5BBCFB956A5A4E06B35BAC4D1B240707,5XDH0Q90KEP9NQT73SS7-WFJ62NR2V7PXPR59YGCG,NONE
DD613E4F262A48B79A76E673087A1070,5XDH0Q90KEP9NQT73SS7-WFJ62NR2V7PXPR59YGCG,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,5Y0NM615MGTMT63SSH9S-FWNY37X7N8MBRBHBSZTV,A
DD613E4F262A48B79A76E673087A1070,5Y0NM615MGTMT63SSH9S-FWNY37X7N8MBRBHBSZTV,A
5BBCFB956A5A4E06B35BAC4D1B240707,5Y0NM615MGTMT63SSH9S-NKP4WV2FC0GETXNM8NER,A
DD613E4F262A48B79A76E673087A1070,5Y0NM615MGTMT63SSH9S-NKP4WV2FC0GETXNM8NER,A
5BBCFB956A5A4E06B35BAC4D1B240707,5YAT597V423MV40G070Q-ENZVSWHQGAP7AQPGH4F8,B
DD613E4F262A48B79A76E673087A1070,5YAT597V423MV40G070Q-ENZVSWHQGAP7AQPGH4F8,B
5BBCFB956A5A4E06B35BAC4D1B240707,5YDWSHDKQFBPKV8HPGXY-A415T1SX4C8CTQG82FY1,B
DD613E4F262A48B79A76E673087A1070,5YDWSHDKQFBPKV8HPGXY-A415T1SX4C8CTQG82FY1,B
5BBCFB956A5A4E06B35BAC4D1B240707,5YKP3MKG34YT11RNM6HC-G5Q4SFP7M0DVBFJ47YNB,B
DD613E4F262A48B79A76E673087A1070,5YKP3MKG34YT11RNM6HC-G5Q4SFP7M0DVBFJ47YNB,B
5BBCFB956A5A4E06B35BAC4D1B240707,5Z0S0B50XJKQNJ15M6H7-ET1XAMNZPGGNDR8DRS84,NONE
DD613E4F262A48B79A76E673087A1070,5Z0S0B50XJKQNJ15M6H7-ET1XAMNZPGGNDR8DRS84,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,60JM77Y16BBV887TMT5W-BS198NDSQAHESDWC1N5D,NONE
DD613E4F262A48B79A76E673087A1070,60JM77Y16BBV887TMT5W-BS198NDSQAHESDWC1N5D,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,626CH74N0CYRQWN9FGSZ-C85181AT1YCCZ0NZBDC0,A
DD613E4F262A48B79A76E673087A1070,626CH74N0CYRQWN9FGSZ-C85181AT1YCCZ0NZBDC0,A
5BBCFB956A5A4E06B35BAC4D1B240707,64M772P4XYHCYQMD30JC-A428NBGE3MXD63SC6TGQ,B
DD613E4F262A48B79A76E673087A1070,64M772P4XYHCYQMD30JC-A428NBGE3MXD63SC6TGQ,B
5BBCFB956A5A4E06B35BAC4D1B240707,64SZBEM45ND2ZXB12FB9-M2XXQBXCXY1CZ7SMF8PV,NONE
DD613E4F262A48B79A76E673087A1070,64SZBEM45ND2ZXB12FB9-M2XXQBXCXY1CZ7SMF8PV,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,64VSQD1RM79BGE464CA9-CB0PQHDJW217CPKFDZX7,B
DD613E4F262A48B79A76E673087A1070,64VSQD1RM79BGE464CA9-CB0PQHDJW217CPKFDZX7,B
5BBCFB956A5A4E06B35BAC4D1B240707,65A4374YGBFX9K008STY-EQ04X3DEY6C9WCESAWA9,NONE
DD613E4F262A48B79A76E673087A1070,65A4374YGBFX9K008STY-EQ04X3DEY6C9WCESAWA9,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,65RNMZ7WA8HHZX0MQ00G-ZGS8SDPQ8S86FSTFQJHX,A
DD613E4F262A48B79A76E673087A1070,65RNMZ7WA8HHZX0MQ00G-ZGS8SDPQ8S86FSTFQJHX,A
5BBCFB956A5A4E06B35BAC4D1B240707,67KVE430SP1PNG8CMGVV-73F743PQCNKPGGWEK5KQ,A
DD613E4F262A48B79A76E673087A1070,67KVE430SP1PNG8CMGVV-73F743PQCNKPGGWEK5KQ,A
5BBCFB956A5A4E06B35BAC4D1B240707,67SJJ11RPTGJWYZFSQKR-N2J1Y3ZWBGPVE3V9AMR9,A
DD613E4F262A48B79A76E673087A1070,67SJJ11RPTGJWYZFSQKR-N2J1Y3ZWBGPVE3V9AMR9,A
5BBCFB956A5A4E06B35BAC4D1B240707,68CBTJPW4WHV16SG58TF-G8CCM0S46XD43G5MVY00,A
DD613E4F262A48B79A76E673087A1070,68CBTJPW4WHV16SG58TF-G8CCM0S46XD43G5MVY00,A
5BBCFB956A5A4E06B35BAC4D1B240707,68EPRHYKP2VZRJWZNP5M-ZA0NCHQDRB77QTB98Z3K,A
DD613E4F262A48B79A76E673087A1070,68EPRHYKP2VZRJWZNP5M-ZA0NCHQDRB77QTB98Z3K,A
5BBCFB956A5A4E06B35BAC4D1B240707,68FAW8GDTQWKJ1FNJRGK-975DAV40VVGM85KJMHNF,NONE
DD613E4F262A48B79A76E673087A1070,68FAW8GDTQWKJ1FNJRGK-975DAV40VVGM85KJMHNF,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,68Z9DV5R2FB1XQ1VEQB6-Y228VBB5123SJAZPBEZM,NONE
DD613E4F262A48B79A76E673087A1070,68Z9DV5R2FB1XQ1VEQB6-Y228VBB5123SJAZPBEZM,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,69C5FQJNG0NS4PF6SZDN-RB1ZGM370MA8KAMMN6QP,A
DD613E4F262A48B79A76E673087A1070,69C5FQJNG0NS4PF6SZDN-RB1ZGM370MA8KAMMN6QP,A
5BBCFB956A5A4E06B35BAC4D1B240707,6AEVT0M731E0H1T3ETCA-72K8YDTMMWKN8SH22JYB,B
DD613E4F262A48B79A76E673087A1070,6AEVT0M731E0H1T3ETCA-72K8YDTMMWKN8SH22JYB,B
5BBCFB956A5A4E06B35BAC4D1B240707,6C8QX716BA75Y479BYT1-DD084QX0RJGVBHKZKY6E,B
DD613E4F262A48B79A76E673087A1070,6C8QX716BA75Y479BYT1-DD084QX0RJGVBHKZKY6E,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6EG34V6DYP93DESBF97C-T3N4PAK2MX9MRTSBMAD8,B
DD613E4F262A48B79A76E673087A1070,6EG34V6DYP93DESBF97C-T3N4PAK2MX9MRTSBMAD8,B
5BBCFB956A5A4E06B35BAC4D1B240707,6ETSGFN1JCYQ49774PP7-QGADX8VRVE668FETTMVG,NONE
DD613E4F262A48B79A76E673087A1070,6ETSGFN1JCYQ49774PP7-QGADX8VRVE668FETTMVG,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6FCMQ1N56TZPH7GZ00C3-7983QFCHEV6PWSKWYAZF,NONE
DD613E4F262A48B79A76E673087A1070,6FCMQ1N56TZPH7GZ00C3-7983QFCHEV6PWSKWYAZF,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6GVYY5HM6EPVRBHQD672-9VDV14GMDQAC7W2T0QF7,NONE
DD613E4F262A48B79A76E673087A1070,6GVYY5HM6EPVRBHQD672-9VDV14GMDQAC7W2T0QF7,A
5BBCFB956A5A4E06B35BAC4D1B240707,6JF6AM586W0565XRK8KT-DA5R3DXKQANP0F47YQB1,NONE
DD613E4F262A48B79A76E673087A1070,6JF6AM586W0565XRK8KT-DA5R3DXKQANP0F47YQB1,B
5BBCFB956A5A4E06B35BAC4D1B240707,6JF6AM586W0565XRK8KT-TTHQMPXZAGR190J9RCQB,NONE
DD613E4F262A48B79A76E673087A1070,6JF6AM586W0565XRK8KT-TTHQMPXZAGR190J9RCQB,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6KHT9PZ82Z769T0JRCCN-FDX2BR1V6ZBGNAWF520W,NONE
DD613E4F262A48B79A76E673087A1070,6KHT9PZ82Z769T0JRCCN-FDX2BR1V6ZBGNAWF520W,A
5BBCFB956A5A4E06B35BAC4D1B240707,6M75N3PVQHXH0HWW1WRP-NFM6BV9ZK5BE5GYCYZHJ,A
DD613E4F262A48B79A76E673087A1070,6M75N3PVQHXH0HWW1WRP-NFM6BV9ZK5BE5GYCYZHJ,A
5BBCFB956A5A4E06B35BAC4D1B240707,6MRT8H1VQ9BV4NPRSBYD-N6SXPBMCFNF52T740M51,A
DD613E4F262A48B79A76E673087A1070,6MRT8H1VQ9BV4NPRSBYD-N6SXPBMCFNF52T740M51,A
5BBCFB956A5A4E06B35BAC4D1B240707,6P2X6YVQ3HZ4Y5ZYPH3R-PCNYB952P6J72HN67YAH,NONE
DD613E4F262A48B79A76E673087A1070,6P2X6YVQ3HZ4Y5ZYPH3R-PCNYB952P6J72HN67YAH,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6QRXCRXPS4BHATAQTJ56-F93AKYBT63E55CYY531M,B
DD613E4F262A48B79A76E673087A1070,6QRXCRXPS4BHATAQTJ56-F93AKYBT63E55CYY531M,A
5BBCFB956A5A4E06B35BAC4D1B240707,6RB83S6ZK47W5MHN50A8-ZG7JGCA23AH2ZDMBH7C8,A
DD613E4F262A48B79A76E673087A1070,6RB83S6ZK47W5MHN50A8-ZG7JGCA23AH2ZDMBH7C8,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6RKPAN3JNTXCYJ88B04M-S16NR5F191XASQTSM9NK,NONE
DD613E4F262A48B79A76E673087A1070,6RKPAN3JNTXCYJ88B04M-S16NR5F191XASQTSM9NK,NONE
5BBCFB956A5A4E06B35BAC4D1B240707,6S3CKNXR3KQ3BD9WF7JJ-VE6HDZCT24F01CTR2RPT,B
